Date,Year,Temp Max,Temp Min,Avg Temp,AvgIsOutlier,,,
25-04-1978,1978,33.48,21.11,27.30,no,,,
26-04-1978,1978,33.63,20.39,27.01,no,,,
27-04-1978,1978,33.86,21.79,27.83,no,,,
28-04-1978,1978,34.34,19.34,26.84,no,,,
29-04-1978,1978,33.83,19.79,26.81,no,,,
30-04-1978,1978,33.86,21.56,27.71,no,,,
01-05-1978,1978,34.57,21.68,28.13,no,,,
02-05-1978,1978,36.03,21.88,28.95,no,,,
03-05-1978,1978,35.71,22.00,28.85,no,,,
04-05-1978,1978,35.41,22.30,28.85,no,,,
05-05-1978,1978,34.84,22.45,28.65,no,,,
06-05-1978,1978,35.48,21.64,28.56,no,,,
07-05-1978,1978,35.23,22.52,28.88,no,,,
08-05-1978,1978,35.64,22.40,29.02,no,,,
09-05-1978,1978,35.49,22.87,29.18,no,,,
10-05-1978,1978,35.99,21.85,28.92,no,,,
11-05-1978,1978,35.88,22.19,29.04,no,,,
12-05-1978,1978,35.03,20.70,27.86,no,,,
13-05-1978,1978,33.82,21.25,27.53,no,,,
14-05-1978,1978,33.28,21.62,27.45,no,,,
15-05-1978,1978,32.39,20.72,26.55,no,,,
16-05-1978,1978,30.24,21.11,25.68,no,,,
17-05-1978,1978,33.12,20.90,27.01,no,,,
18-05-1978,1978,33.05,20.92,26.98,no,,,
19-05-1978,1978,33.49,21.32,27.41,no,,,
20-05-1978,1978,34.34,21.28,27.81,no,,,
21-05-1978,1978,34.51,22.15,28.33,no,,,
22-05-1978,1978,35.14,20.60,27.87,no,,,
23-05-1978,1978,34.34,21.38,27.86,no,,,
24-05-1978,1978,32.92,20.19,26.55,no,,,
25-05-1978,1978,32.87,22.64,27.75,no,,,
26-05-1978,1978,33.19,20.63,26.91,no,,,
27-05-1978,1978,32.31,21.37,26.84,no,,,
28-05-1978,1978,32.30,20.87,26.59,no,,,
29-05-1978,1978,31.82,20.69,26.26,no,,,
30-05-1978,1978,30.90,20.94,25.92,no,,,
31-05-1978,1978,29.68,21.00,25.34,no,,,
01-06-1978,1978,30.41,20.61,25.51,no,,,
02-06-1978,1978,30.60,21.11,25.86,no,,,
03-06-1978,1978,29.13,20.42,24.77,no,,,
04-06-1978,1978,30.82,20.91,25.86,no,,,
05-06-1978,1978,31.50,20.67,26.09,no,,,
06-06-1978,1978,31.29,20.03,25.66,no,,,
07-06-1978,1978,29.85,20.11,24.98,no,,,
08-06-1978,1978,30.78,20.89,25.84,no,,,
09-06-1978,1978,29.83,21.05,25.44,no,,,
10-06-1978,1978,29.96,20.75,25.35,no,,,
11-06-1978,1978,30.54,20.88,25.71,no,,,
12-06-1978,1978,28.69,21.17,24.93,no,,,
13-06-1978,1978,29.20,20.39,24.80,no,,,
14-06-1978,1978,29.72,20.32,25.02,no,,,
15-06-1978,1978,26.61,20.20,23.41,no,,,
16-06-1978,1978,28.05,20.06,24.05,no,,,
17-06-1978,1978,27.33,20.08,23.70,no,,,
18-06-1978,1978,27.42,20.74,24.08,no,,,
19-06-1978,1978,29.30,20.68,24.99,no,,,
20-06-1978,1978,29.19,20.60,24.90,no,,,
21-06-1978,1978,28.79,20.64,24.72,no,,,
22-06-1978,1978,25.60,20.00,22.80,no,,,
23-06-1978,1978,28.02,20.63,24.32,no,,,
24-06-1978,1978,29.20,20.52,24.86,no,,,
25-06-1978,1978,26.73,20.82,23.77,no,,,
26-06-1978,1978,28.63,20.93,24.78,no,,,
27-06-1978,1978,28.72,20.34,24.53,no,,,
28-06-1978,1978,29.14,19.76,24.45,no,,,
29-06-1978,1978,30.51,19.97,25.24,no,,,
30-06-1978,1978,30.41,19.96,25.18,no,,,
01-07-1978,1978,28.07,19.67,23.87,no,,,
02-07-1978,1978,28.39,19.61,24.00,no,,,
03-07-1978,1978,28.53,19.99,24.26,no,,,
04-07-1978,1978,28.45,20.22,24.34,no,,,
05-07-1978,1978,28.97,20.21,24.59,no,,,
06-07-1978,1978,29.46,20.12,24.79,no,,,
07-07-1978,1978,28.18,19.79,23.99,no,,,
08-07-1978,1978,28.14,20.27,24.20,no,,,
09-07-1978,1978,28.18,20.22,24.20,no,,,
10-07-1978,1978,28.61,20.24,24.43,no,,,
11-07-1978,1978,27.29,20.56,23.93,no,,,
12-07-1978,1978,28.02,20.52,24.27,no,,,
13-07-1978,1978,26.92,20.25,23.59,no,,,
14-07-1978,1978,27.75,20.18,23.97,no,,,
15-07-1978,1978,29.46,19.69,24.57,no,,,
16-07-1978,1978,29.08,20.30,24.69,no,,,
17-07-1978,1978,27.86,20.17,24.02,no,,,
18-07-1978,1978,28.23,19.52,23.88,no,,,
19-07-1978,1978,26.05,19.72,22.88,no,,,
20-07-1978,1978,28.84,19.80,24.32,no,,,
21-07-1978,1978,28.68,19.98,24.33,no,,,
22-07-1978,1978,27.73,20.64,24.18,no,,,
23-07-1978,1978,28.52,20.66,24.59,no,,,
24-07-1978,1978,28.97,20.69,24.83,no,,,
25-07-1978,1978,27.83,20.66,24.24,no,,,
26-07-1978,1978,28.03,20.41,24.22,no,,,
27-07-1978,1978,28.44,20.13,24.28,no,,,
28-07-1978,1978,27.47,20.75,24.11,no,,,
29-07-1978,1978,27.71,20.48,24.09,no,,,
30-07-1978,1978,28.74,20.50,24.62,no,,,
31-07-1978,1978,26.39,19.76,23.07,no,,,
01-08-1978,1978,27.61,20.03,23.82,no,,,
02-08-1978,1978,28.86,20.15,24.51,no,,,
03-08-1978,1978,29.04,20.03,24.54,no,,,
04-08-1978,1978,28.70,19.88,24.29,no,,,
05-08-1978,1978,28.17,20.16,24.16,no,,,
06-08-1978,1978,27.29,20.31,23.80,no,,,
07-08-1978,1978,28.34,20.39,24.36,no,,,
08-08-1978,1978,28.83,20.49,24.66,no,,,
09-08-1978,1978,28.05,20.05,24.05,no,,,
10-08-1978,1978,27.92,20.58,24.25,no,,,
11-08-1978,1978,27.91,20.23,24.07,no,,,
12-08-1978,1978,28.63,20.19,24.41,no,,,
13-08-1978,1978,29.27,20.22,24.74,no,,,
14-08-1978,1978,28.90,20.84,24.87,no,,,
15-08-1978,1978,24.71,19.58,22.14,no,,,
16-08-1978,1978,25.10,20.26,22.68,no,,,
17-08-1978,1978,28.03,19.33,23.68,no,,,
18-08-1978,1978,27.52,19.63,23.57,no,,,
19-08-1978,1978,27.53,19.98,23.76,no,,,
20-08-1978,1978,27.85,19.38,23.61,no,,,
21-08-1978,1978,26.52,19.98,23.25,no,,,
22-08-1978,1978,27.63,19.99,23.81,no,,,
23-08-1978,1978,28.56,20.14,24.35,no,,,
24-08-1978,1978,27.75,19.84,23.80,no,,,
25-08-1978,1978,27.53,20.20,23.87,no,,,
26-08-1978,1978,27.96,20.17,24.06,no,,,
27-08-1978,1978,28.09,19.94,24.02,no,,,
28-08-1978,1978,28.04,20.19,24.12,no,,,
29-08-1978,1978,27.75,20.14,23.94,no,,,
30-08-1978,1978,28.43,20.12,24.28,no,,,
31-08-1978,1978,28.68,19.87,24.28,no,,,
01-09-1978,1978,28.51,19.40,23.95,no,,,
02-09-1978,1978,28.77,19.93,24.35,no,,,
03-09-1978,1978,28.81,19.75,24.28,no,,,
04-09-1978,1978,29.12,19.68,24.40,no,,,
05-09-1978,1978,30.15,20.04,25.10,no,,,
06-09-1978,1978,30.00,20.62,25.31,no,,,
07-09-1978,1978,29.68,20.57,25.13,no,,,
08-09-1978,1978,28.63,20.60,24.61,no,,,
09-09-1978,1978,29.89,20.17,25.03,no,,,
10-09-1978,1978,30.63,20.23,25.43,no,,,
11-09-1978,1978,29.87,19.85,24.86,no,,,
12-09-1978,1978,28.13,18.37,23.25,no,,,
13-09-1978,1978,27.89,19.18,23.53,no,,,
14-09-1978,1978,28.52,19.82,24.17,no,,,
15-09-1978,1978,28.27,19.00,23.64,no,,,
16-09-1978,1978,27.33,19.56,23.44,no,,,
17-09-1978,1978,29.22,19.33,24.27,no,,,
18-09-1978,1978,29.54,20.27,24.91,no,,,
19-09-1978,1978,28.96,20.56,24.76,no,,,
20-09-1978,1978,28.32,20.39,24.35,no,,,
21-09-1978,1978,28.32,20.04,24.18,no,,,
22-09-1978,1978,27.38,19.76,23.57,no,,,
23-09-1978,1978,26.48,18.65,22.56,no,,,
24-09-1978,1978,26.05,19.72,22.88,no,,,
25-09-1978,1978,27.48,20.35,23.91,no,,,
26-09-1978,1978,27.86,20.76,24.31,no,,,
27-09-1978,1978,27.65,19.12,23.39,no,,,
28-09-1978,1978,28.37,19.78,24.08,no,,,
29-09-1978,1978,28.53,19.73,24.13,no,,,
30-09-1978,1978,27.92,19.48,23.70,no,,,
01-10-1978,1978,27.22,19.45,23.34,no,,,
02-10-1978,1978,26.53,18.83,22.68,no,,,
03-10-1978,1978,28.20,18.08,23.14,no,,,
04-10-1978,1978,28.54,18.51,23.53,no,,,
05-10-1978,1978,28.93,18.77,23.85,no,,,
06-10-1978,1978,29.55,19.19,24.37,no,,,
07-10-1978,1978,29.94,19.84,24.89,no,,,
08-10-1978,1978,30.07,20.50,25.28,no,,,
09-10-1978,1978,31.03,19.52,25.28,no,,,
10-10-1978,1978,30.77,20.12,25.45,no,,,
11-10-1978,1978,31.02,20.71,25.86,no,,,
12-10-1978,1978,30.75,20.04,25.40,no,,,
13-10-1978,1978,29.80,20.04,24.92,no,,,
14-10-1978,1978,30.31,20.02,25.16,no,,,
15-10-1978,1978,29.90,17.65,23.77,no,,,
16-10-1978,1978,28.87,17.88,23.38,no,,,
17-10-1978,1978,29.08,20.12,24.60,no,,,
18-10-1978,1978,29.67,20.12,24.90,no,,,
19-10-1978,1978,28.58,20.03,24.31,no,,,
20-10-1978,1978,28.80,20.07,24.43,no,,,
21-10-1978,1978,28.50,19.97,24.23,no,,,
22-10-1978,1978,28.82,19.58,24.20,no,,,
23-10-1978,1978,29.38,19.79,24.59,no,,,
24-10-1978,1978,29.02,20.10,24.56,no,,,
25-10-1978,1978,28.68,19.93,24.31,no,,,
26-10-1978,1978,28.82,19.97,24.39,no,,,
27-10-1978,1978,29.10,19.70,24.40,no,,,
28-10-1978,1978,28.82,20.39,24.60,no,,,
29-10-1978,1978,28.99,20.78,24.89,no,,,
30-10-1978,1978,29.46,20.33,24.89,no,,,
31-10-1978,1978,28.03,20.23,24.13,no,,,
01-11-1978,1978,28.14,19.84,23.99,no,,,
02-11-1978,1978,26.33,18.81,22.57,no,,,
03-11-1978,1978,27.31,19.83,23.57,no,,,
04-11-1978,1978,26.83,20.41,23.62,no,,,
05-11-1978,1978,23.77,20.10,21.94,no,,,
06-11-1978,1978,24.24,20.28,22.26,no,,,
07-11-1978,1978,26.51,20.30,23.40,no,,,
08-11-1978,1978,27.49,19.87,23.68,no,,,
09-11-1978,1978,27.30,19.29,23.30,no,,,
10-11-1978,1978,28.03,18.16,23.10,no,,,
11-11-1978,1978,28.58,17.63,23.10,no,,,
12-11-1978,1978,29.04,18.21,23.63,no,,,
13-11-1978,1978,29.31,19.61,24.46,no,,,
14-11-1978,1978,27.97,18.56,23.26,no,,,
15-11-1978,1978,28.02,17.66,22.84,no,,,
16-11-1978,1978,28.36,17.52,22.94,no,,,
17-11-1978,1978,28.53,17.29,22.91,no,,,
18-11-1978,1978,28.87,17.20,23.04,no,,,
19-11-1978,1978,28.67,16.30,22.48,no,,,
20-11-1978,1978,28.33,16.12,22.23,no,,,
21-11-1978,1978,28.23,15.01,21.62,no,,,
22-11-1978,1978,28.47,15.54,22.00,no,,,
23-11-1978,1978,28.25,15.45,21.85,no,,,
24-11-1978,1978,27.80,16.24,22.02,no,,,
25-11-1978,1978,25.59,19.16,22.38,no,,,
26-11-1978,1978,25.95,18.41,22.18,no,,,
27-11-1978,1978,27.70,18.29,23.00,no,,,
28-11-1978,1978,28.36,17.56,22.96,no,,,
29-11-1978,1978,27.83,16.20,22.02,no,,,
30-11-1978,1978,27.60,16.56,22.08,no,,,
01-12-1978,1978,27.51,16.44,21.98,no,,,
02-12-1978,1978,27.79,16.69,22.24,no,,,
03-12-1978,1978,27.70,16.87,22.29,no,,,
04-12-1978,1978,26.71,17.78,22.24,no,,,
05-12-1978,1978,26.98,17.50,22.24,no,,,
06-12-1978,1978,26.29,17.27,21.78,no,,,
07-12-1978,1978,25.59,16.96,21.27,no,,,
08-12-1978,1978,25.23,18.15,21.69,no,,,
09-12-1978,1978,24.75,18.11,21.43,no,,,
10-12-1978,1978,26.76,16.37,21.57,no,,,
11-12-1978,1978,26.96,16.57,21.76,no,,,
12-12-1978,1978,25.49,16.96,21.22,no,,,
13-12-1978,1978,24.52,17.33,20.93,no,,,
14-12-1978,1978,25.43,17.64,21.53,no,,,
15-12-1978,1978,24.95,16.72,20.84,no,,,
16-12-1978,1978,26.91,16.16,21.53,no,,,
17-12-1978,1978,27.67,17.01,22.34,no,,,
18-12-1978,1978,27.31,15.67,21.49,no,,,
19-12-1978,1978,27.35,16.24,21.80,no,,,
20-12-1978,1978,27.13,15.32,21.22,no,,,
21-12-1978,1978,26.11,14.28,20.20,no,,,
22-12-1978,1978,26.23,14.91,20.57,no,,,
23-12-1978,1978,25.07,16.42,20.74,no,,,
24-12-1978,1978,25.31,16.39,20.85,no,,,
25-12-1978,1978,27.25,17.39,22.32,no,,,
26-12-1978,1978,23.95,17.86,20.91,no,,,
27-12-1978,1978,24.09,17.68,20.89,no,,,
28-12-1978,1978,22.79,17.74,20.27,no,,,
29-12-1978,1978,24.84,18.00,21.42,no,,,
30-12-1978,1978,25.27,17.77,21.52,no,,,
31-12-1978,1978,25.93,17.92,21.93,no,,,
01-01-1979,1979,25.89,16.74,21.31,no,,,
02-01-1979,1979,27.70,15.40,21.55,no,,,
03-01-1979,1979,27.33,15.05,21.19,no,,,
04-01-1979,1979,27.28,14.95,21.12,no,,,
05-01-1979,1979,27.81,14.55,21.18,no,,,
06-01-1979,1979,27.68,15.23,21.45,no,,,
07-01-1979,1979,27.41,14.84,21.13,no,,,
08-01-1979,1979,27.41,15.21,21.31,no,,,
09-01-1979,1979,28.23,14.61,21.42,no,,,
10-01-1979,1979,27.99,14.77,21.38,no,,,
11-01-1979,1979,27.65,14.32,20.98,no,,,
12-01-1979,1979,26.86,14.42,20.64,no,,,
13-01-1979,1979,27.32,14.54,20.93,no,,,
14-01-1979,1979,27.70,14.35,21.03,no,,,
15-01-1979,1979,27.93,14.61,21.27,no,,,
16-01-1979,1979,28.38,15.38,21.88,no,,,
17-01-1979,1979,28.34,15.55,21.95,no,,,
18-01-1979,1979,28.49,15.90,22.19,no,,,
19-01-1979,1979,29.12,17.59,23.36,no,,,
20-01-1979,1979,29.41,17.49,23.45,no,,,
21-01-1979,1979,28.99,16.88,22.93,no,,,
22-01-1979,1979,28.76,15.92,22.34,no,,,
23-01-1979,1979,28.04,16.61,22.33,no,,,
24-01-1979,1979,26.92,17.49,22.20,no,,,
25-01-1979,1979,28.19,16.44,22.32,no,,,
26-01-1979,1979,28.57,16.02,22.30,no,,,
27-01-1979,1979,28.89,16.08,22.48,no,,,
28-01-1979,1979,29.65,16.06,22.85,no,,,
29-01-1979,1979,30.49,16.48,23.48,no,,,
30-01-1979,1979,30.28,16.82,23.55,no,,,
31-01-1979,1979,31.21,17.28,24.24,no,,,
01-02-1979,1979,31.89,17.75,24.82,no,,,
02-02-1979,1979,31.20,17.38,24.29,no,,,
03-02-1979,1979,32.16,18.52,25.34,no,,,
04-02-1979,1979,31.49,18.01,24.75,no,,,
05-02-1979,1979,30.19,17.22,23.70,no,,,
06-02-1979,1979,30.02,16.87,23.45,no,,,
07-02-1979,1979,30.15,17.71,23.93,no,,,
08-02-1979,1979,31.77,19.13,25.45,no,,,
09-02-1979,1979,32.14,19.27,25.70,no,,,
10-02-1979,1979,31.43,19.24,25.34,no,,,
11-02-1979,1979,31.16,18.90,25.03,no,,,
12-02-1979,1979,31.14,18.95,25.05,no,,,
13-02-1979,1979,29.70,18.88,24.29,no,,,
14-02-1979,1979,28.15,18.07,23.11,no,,,
15-02-1979,1979,29.83,18.56,24.19,no,,,
16-02-1979,1979,29.97,17.76,23.86,no,,,
17-02-1979,1979,29.77,17.01,23.39,no,,,
18-02-1979,1979,30.51,17.81,24.16,no,,,
19-02-1979,1979,30.77,19.52,25.15,no,,,
20-02-1979,1979,30.13,18.51,24.32,no,,,
21-02-1979,1979,28.81,18.82,23.81,no,,,
22-02-1979,1979,31.20,20.00,25.60,no,,,
23-02-1979,1979,32.23,19.61,25.92,no,,,
24-02-1979,1979,31.36,19.38,25.37,no,,,
25-02-1979,1979,29.44,18.41,23.93,no,,,
26-02-1979,1979,30.80,18.22,24.51,no,,,
27-02-1979,1979,30.53,18.47,24.50,no,,,
28-02-1979,1979,29.86,18.47,24.16,no,,,
01-03-1979,1979,29.27,17.79,23.53,no,,,
02-03-1979,1979,28.68,15.63,22.16,no,,,
03-03-1979,1979,29.08,16.69,22.89,no,,,
04-03-1979,1979,29.68,17.36,23.52,no,,,
05-03-1979,1979,29.75,18.16,23.95,no,,,
06-03-1979,1979,30.40,19.22,24.81,no,,,
07-03-1979,1979,31.89,19.02,25.45,no,,,
08-03-1979,1979,32.53,19.87,26.20,no,,,
09-03-1979,1979,33.03,20.77,26.90,no,,,
10-03-1979,1979,33.25,20.16,26.70,no,,,
11-03-1979,1979,33.28,18.91,26.09,no,,,
12-03-1979,1979,32.86,17.08,24.97,no,,,
13-03-1979,1979,33.09,17.69,25.39,no,,,
14-03-1979,1979,33.18,18.43,25.81,no,,,
15-03-1979,1979,33.96,18.69,26.32,no,,,
16-03-1979,1979,34.30,18.86,26.58,no,,,
17-03-1979,1979,34.65,19.09,26.87,no,,,
18-03-1979,1979,35.20,19.50,27.35,no,,,
19-03-1979,1979,34.46,20.40,27.43,no,,,
20-03-1979,1979,35.11,20.20,27.66,no,,,
21-03-1979,1979,34.94,19.27,27.10,no,,,
22-03-1979,1979,34.61,20.13,27.37,no,,,
23-03-1979,1979,34.97,20.21,27.59,no,,,
24-03-1979,1979,34.60,19.33,26.96,no,,,
25-03-1979,1979,34.45,20.29,27.37,no,,,
26-03-1979,1979,34.20,19.96,27.08,no,,,
27-03-1979,1979,34.91,20.27,27.59,no,,,
28-03-1979,1979,35.62,20.35,27.98,no,,,
29-03-1979,1979,35.82,20.78,28.30,no,,,
30-03-1979,1979,35.48,21.78,28.63,no,,,
31-03-1979,1979,35.42,21.06,28.24,no,,,
01-04-1979,1979,35.82,21.85,28.84,no,,,
02-04-1979,1979,35.60,20.76,28.18,no,,,
03-04-1979,1979,36.09,20.78,28.44,no,,,
04-04-1979,1979,35.85,21.41,28.63,no,,,
05-04-1979,1979,35.84,22.08,28.96,no,,,
06-04-1979,1979,35.95,22.26,29.11,no,,,
07-04-1979,1979,36.45,21.69,29.07,no,,,
08-04-1979,1979,36.01,20.48,28.24,no,,,
09-04-1979,1979,36.52,20.67,28.60,no,,,
10-04-1979,1979,36.10,20.98,28.54,no,,,
11-04-1979,1979,36.48,21.33,28.90,no,,,
12-04-1979,1979,35.75,21.70,28.73,no,,,
13-04-1979,1979,35.85,22.25,29.05,no,,,
14-04-1979,1979,35.60,21.34,28.47,no,,,
15-04-1979,1979,34.86,21.93,28.40,no,,,
16-04-1979,1979,34.82,22.28,28.55,no,,,
17-04-1979,1979,33.97,21.07,27.52,no,,,
18-04-1979,1979,33.54,20.82,27.18,no,,,
19-04-1979,1979,33.82,21.51,27.66,no,,,
20-04-1979,1979,35.07,21.96,28.51,no,,,
21-04-1979,1979,35.59,23.61,29.60,no,,,
22-04-1979,1979,35.52,22.82,29.17,no,,,
23-04-1979,1979,36.02,22.84,29.43,no,,,
24-04-1979,1979,36.47,22.70,29.59,no,,,
25-04-1979,1979,36.14,21.80,28.97,no,,,
26-04-1979,1979,35.85,22.00,28.92,no,,,
27-04-1979,1979,35.48,22.30,28.89,no,,,
28-04-1979,1979,36.15,22.48,29.32,no,,,
29-04-1979,1979,36.31,22.97,29.64,no,,,
30-04-1979,1979,36.23,21.99,29.11,no,,,
01-05-1979,1979,36.33,22.64,29.49,no,,,
02-05-1979,1979,35.15,22.83,28.99,no,,,
03-05-1979,1979,34.83,22.11,28.47,no,,,
04-05-1979,1979,35.45,22.88,29.16,no,,,
05-05-1979,1979,35.58,21.62,28.60,no,,,
06-05-1979,1979,36.08,22.28,29.18,no,,,
07-05-1979,1979,36.69,22.20,29.44,no,,,
08-05-1979,1979,36.03,22.28,29.15,no,,,
09-05-1979,1979,36.00,22.16,29.08,no,,,
10-05-1979,1979,35.28,21.83,28.55,no,,,
11-05-1979,1979,34.31,22.56,28.44,no,,,
12-05-1979,1979,30.82,22.22,26.52,no,,,
13-05-1979,1979,29.67,21.07,25.37,no,,,
14-05-1979,1979,29.02,19.90,24.46,no,,,
15-05-1979,1979,30.28,19.98,25.13,no,,,
16-05-1979,1979,32.45,19.19,25.82,no,,,
17-05-1979,1979,34.12,20.06,27.09,no,,,
18-05-1979,1979,34.77,21.26,28.02,no,,,
19-05-1979,1979,35.61,22.02,28.82,no,,,
20-05-1979,1979,36.05,21.83,28.94,no,,,
21-05-1979,1979,35.55,21.81,28.68,no,,,
22-05-1979,1979,35.04,21.67,28.36,no,,,
23-05-1979,1979,35.01,21.10,28.05,no,,,
24-05-1979,1979,35.14,21.79,28.47,no,,,
25-05-1979,1979,35.87,20.91,28.39,no,,,
26-05-1979,1979,35.73,21.87,28.80,no,,,
27-05-1979,1979,34.87,22.07,28.47,no,,,
28-05-1979,1979,35.14,21.92,28.53,no,,,
29-05-1979,1979,35.38,22.65,29.02,no,,,
30-05-1979,1979,34.94,22.38,28.66,no,,,
31-05-1979,1979,35.50,20.35,27.93,no,,,
01-06-1979,1979,33.26,20.90,27.08,no,,,
02-06-1979,1979,32.83,21.53,27.18,no,,,
03-06-1979,1979,33.75,20.39,27.07,no,,,
04-06-1979,1979,33.64,22.66,28.15,no,,,
05-06-1979,1979,35.09,21.66,28.38,no,,,
06-06-1979,1979,33.80,22.08,27.94,no,,,
07-06-1979,1979,34.69,21.12,27.90,no,,,
08-06-1979,1979,34.45,22.37,28.41,no,,,
09-06-1979,1979,34.48,20.79,27.64,no,,,
10-06-1979,1979,34.55,21.21,27.88,no,,,
11-06-1979,1979,32.80,22.82,27.81,no,,,
12-06-1979,1979,34.11,21.47,27.79,no,,,
13-06-1979,1979,33.01,21.38,27.19,no,,,
14-06-1979,1979,32.22,20.47,26.35,no,,,
15-06-1979,1979,31.09,20.51,25.80,no,,,
16-06-1979,1979,30.15,20.54,25.35,no,,,
17-06-1979,1979,31.97,20.88,26.42,no,,,
18-06-1979,1979,30.36,20.70,25.53,no,,,
19-06-1979,1979,30.42,20.69,25.56,no,,,
20-06-1979,1979,29.91,21.18,25.55,no,,,
21-06-1979,1979,29.91,21.09,25.50,no,,,
22-06-1979,1979,27.97,20.23,24.10,no,,,
23-06-1979,1979,28.67,20.10,24.39,no,,,
24-06-1979,1979,27.05,20.71,23.88,no,,,
25-06-1979,1979,26.39,19.73,23.06,no,,,
26-06-1979,1979,26.39,20.38,23.38,no,,,
27-06-1979,1979,28.62,20.60,24.61,no,,,
28-06-1979,1979,29.15,20.32,24.73,no,,,
29-06-1979,1979,29.33,20.77,25.05,no,,,
30-06-1979,1979,29.79,20.93,25.36,no,,,
01-07-1979,1979,29.18,20.71,24.94,no,,,
02-07-1979,1979,28.57,20.51,24.54,no,,,
03-07-1979,1979,28.87,20.15,24.51,no,,,
04-07-1979,1979,28.83,20.87,24.85,no,,,
05-07-1979,1979,28.65,20.88,24.76,no,,,
06-07-1979,1979,30.13,20.88,25.50,no,,,
07-07-1979,1979,30.24,20.18,25.21,no,,,
08-07-1979,1979,30.06,20.40,25.23,no,,,
09-07-1979,1979,30.05,20.64,25.34,no,,,
10-07-1979,1979,30.01,20.52,25.27,no,,,
11-07-1979,1979,30.09,20.73,25.41,no,,,
12-07-1979,1979,29.92,20.54,25.23,no,,,
13-07-1979,1979,29.71,19.90,24.80,no,,,
14-07-1979,1979,28.95,20.47,24.71,no,,,
15-07-1979,1979,28.86,20.05,24.45,no,,,
16-07-1979,1979,29.38,20.81,25.09,no,,,
17-07-1979,1979,30.33,19.82,25.07,no,,,
18-07-1979,1979,31.35,20.33,25.84,no,,,
19-07-1979,1979,30.88,20.68,25.78,no,,,
20-07-1979,1979,30.50,19.94,25.22,no,,,
21-07-1979,1979,30.16,20.54,25.35,no,,,
22-07-1979,1979,31.50,20.33,25.91,no,,,
23-07-1979,1979,29.99,20.22,25.10,no,,,
24-07-1979,1979,29.24,20.05,24.64,no,,,
25-07-1979,1979,28.79,20.29,24.54,no,,,
26-07-1979,1979,28.73,20.12,24.43,no,,,
27-07-1979,1979,28.47,19.78,24.13,no,,,
28-07-1979,1979,28.61,19.99,24.30,no,,,
29-07-1979,1979,27.36,19.59,23.48,no,,,
30-07-1979,1979,26.36,19.77,23.07,no,,,
31-07-1979,1979,25.49,20.12,22.81,no,,,
01-08-1979,1979,27.28,20.37,23.83,no,,,
02-08-1979,1979,27.27,20.12,23.70,no,,,
03-08-1979,1979,26.62,20.25,23.44,no,,,
04-08-1979,1979,27.04,19.94,23.49,no,,,
05-08-1979,1979,27.32,20.10,23.71,no,,,
06-08-1979,1979,27.62,20.09,23.86,no,,,
07-08-1979,1979,27.88,19.97,23.92,no,,,
08-08-1979,1979,26.34,20.05,23.19,no,,,
09-08-1979,1979,26.93,19.87,23.40,no,,,
10-08-1979,1979,26.78,19.70,23.24,no,,,
11-08-1979,1979,28.05,19.63,23.84,no,,,
12-08-1979,1979,28.55,19.32,23.93,no,,,
13-08-1979,1979,29.54,18.98,24.26,no,,,
14-08-1979,1979,29.34,19.38,24.36,no,,,
15-08-1979,1979,29.03,19.26,24.15,no,,,
16-08-1979,1979,28.97,19.24,24.10,no,,,
17-08-1979,1979,29.29,18.66,23.98,no,,,
18-08-1979,1979,29.92,19.70,24.81,no,,,
19-08-1979,1979,29.99,19.96,24.97,no,,,
20-08-1979,1979,27.84,19.69,23.77,no,,,
21-08-1979,1979,29.31,19.59,24.45,no,,,
22-08-1979,1979,30.61,19.55,25.08,no,,,
23-08-1979,1979,31.19,19.78,25.49,no,,,
24-08-1979,1979,30.95,20.39,25.67,no,,,
25-08-1979,1979,31.56,20.52,26.04,no,,,
26-08-1979,1979,31.69,20.18,25.94,no,,,
27-08-1979,1979,27.25,19.89,23.57,no,,,
28-08-1979,1979,29.81,20.02,24.91,no,,,
29-08-1979,1979,28.42,19.74,24.08,no,,,
30-08-1979,1979,26.26,19.69,22.98,no,,,
31-08-1979,1979,28.78,20.64,24.71,no,,,
01-09-1979,1979,30.56,20.86,25.71,no,,,
02-09-1979,1979,31.22,18.91,25.06,no,,,
03-09-1979,1979,26.36,19.35,22.86,no,,,
04-09-1979,1979,29.72,19.60,24.66,no,,,
05-09-1979,1979,28.87,19.73,24.30,no,,,
06-09-1979,1979,28.58,19.37,23.98,no,,,
07-09-1979,1979,29.20,20.25,24.73,no,,,
08-09-1979,1979,29.06,19.56,24.31,no,,,
09-09-1979,1979,27.09,19.61,23.35,no,,,
10-09-1979,1979,28.29,20.17,24.23,no,,,
11-09-1979,1979,29.36,20.21,24.78,no,,,
12-09-1979,1979,29.91,20.50,25.20,no,,,
13-09-1979,1979,30.07,19.27,24.67,no,,,
14-09-1979,1979,29.23,20.16,24.69,no,,,
15-09-1979,1979,29.62,19.98,24.80,no,,,
16-09-1979,1979,29.89,20.23,25.06,no,,,
17-09-1979,1979,28.22,20.40,24.31,no,,,
18-09-1979,1979,25.82,20.43,23.13,no,,,
19-09-1979,1979,28.76,20.29,24.53,no,,,
20-09-1979,1979,28.52,19.69,24.11,no,,,
21-09-1979,1979,29.10,19.27,24.19,no,,,
22-09-1979,1979,29.21,20.47,24.84,no,,,
23-09-1979,1979,26.69,19.58,23.14,no,,,
